created_at,source,text,label
2020-10-28 00:12:19+00:00,Twitter for Android, bisabisanya mengeluarkan promo dadakan byuid alias baru kemarin isi kuota,netral
2020-10-28 00:08:38+00:00,Twitter for Android, nindy saya mau tanya dong saya kan pakai paket unlimited 15 mbps nih sekarang mau beli promo long wiken apakah kecep,netral
2020-10-27 23:51:13+00:00,Twitter for Android, malah masuk angin,irrelevant
2020-10-27 23:46:45+00:00,Twitter for Android, kenapa sih tiap bayar byu pakai gopay enggak pernah bisa saldo gopay aing enggak pernah kepake ini,negatif
2020-10-27 23:39:28+00:00,Twitter for Android, alhamdulillah dan terimakasih kuota kemendikbudri sudah masuk tapi jujur buat saya kurang kepake apalagi kuota,positif
2020-10-27 23:38:05+00:00,Twitter for Android, wow byuid promo paket long weekendnya sangat menggiurkan sekali,positif
2020-10-27 23:28:18+00:00,Twitter for Android, aseek byuid 50gb kenyang2 deh ini,positif
2020-10-27 23:17:21+00:00,Twitter for Android, pengin beli paketan byu yang 50gb tapi kemarin sudah beli paketan hue,netral
2020-10-27 22:56:15+00:00,Twitter for Android, tiba-tiba nongol iklan byu di tl ini apa gara-gara kemarin bilang kalau selama pakai mau switch ke byu dulu ya,irrelevant
2020-10-27 22:45:59+00:00,Twitter for Android, byu benaran dong 100rb dapat 50gb byuid tapi sayang banget disini pasti saja kalo malam lemotnyaa itu terus belum bisa connect buat app lain,positif
2020-10-27 22:30:09+00:00,Twitter for Android, tolong lah byuid kalo promo jangan dadakan kan saya jadi beli paket 2 kali,netral
2020-10-27 22:23:51+00:00,Twitter for Android, min byuid paket yang 50gb ini berlaku untuk berapa hari ya,netral
2020-10-27 21:45:14+00:00,Twitter for iPhone, enggak ada yang khilaf gto buat isiin paketku promo menarik di tanggal tua byuid,netral
2020-10-27 20:29:02+00:00,Twitter for Android, mendapati paket spesial 100k 50gb buat nemenin long weekend mu di sini dan mendapati tambahan kuota 2gb klik di sini,positif
2020-10-27 20:26:24+00:00,Twitter for Android, kalo smartfrenworld enggak rubah konsep midnight bakal kegusur sama byuid janganpelit,netral
2020-10-27 20:04:58+00:00,Twitter for Android, anakbyu byuid dari kemarin begini terus padahal sinyal lancar,negatif
2020-10-27 19:58:38+00:00,Twitter for Android, cuma bisa dibeli tanggal 28 hari ini 50gb 100ribu sebulann iloveyou nindy byuid,positif
2020-10-27 19:28:50+00:00,Twitter for iPhone, kuota aman terus thanks byuid,positif
2020-10-27 19:17:38+00:00,Twitter Web App, enggak menyesal jadi anakbyu sudah hampir 10 bulan pakai byu selalu puas dengan harganya yang pas dikantong dan enggak peli,positif
2020-10-27 18:08:34+00:00,Twitter for iPhone, sumpah ini berapa hari min dhhrjejsks byuid,netral
2020-10-27 17:25:32+00:00,Twitter for Android, kenapa cuma 1 hari doang sih promonya perpanjang dong 23 hari please byuid,negatif
2020-10-27 17:19:12+00:00,Twitter for Android, whaha ternyata ini ya kuota staycation yang ditunggutunggu teh byuid,positif
2020-10-27 17:15:41+00:00,Twitter for Android, nindy byuid jaringannya lagi eror ya sudah sejam enggak bisa bisaini saja harus menunggu aku dom sulawesi nindy pagi,negatif
2020-10-27 17:05:33+00:00,Twitter for Android, bisa bisanya trendingnya beginu skip byu,netral
2020-10-27 16:31:47+00:00,Twitter for iPhone, cara daftar aktivasi kartu byuid bagaimana sih perasaan nik sama no kakak sudah betul malah enggak sabi sabi,netral
2020-10-27 16:02:32+00:00,Twitter for Android, hey byu topping ig sudah jele jangan lah topping twitter ikutan jele,negatif
2020-10-27 15:30:23+00:00,Twitter for Android, beli paket data 50k tapi paketnya enggak masuk dasar byuid,negatif
2020-10-27 15:23:30+00:00,Twitter for Android, apansi sudah wifi gangguan by untuk lemot banget kenapaaa biasanya enggak kayak begini byuid,negatif
2020-10-27 15:06:00+00:00,Twitter for Android, byu 2mbps kalo ujan jelek banget astrala ingin join kelas online jadi enggak bisa karena ke leave sendiri terus sebel aing,negatif
2020-10-27 14:54:49+00:00,Twitter Web App, sudah butut jaringan byuid menjelang 4hari giman ini pas speed test kecepatannya buat darah tinggi balik lagi saja ke 3careindonesia,negatif
2020-10-27 14:34:49+00:00,Twitter for Android, ternyata buat dirumah lebih bagus tri daripada byu,negatif
2020-10-27 14:33:16+00:00,Twitter for Android, koneksi nya bikin emosi telkomsel telkomcare byuid,negatif
2020-10-27 14:15:01+00:00,Twitter for iPhone, mantap banget byuid streaming film enggak ada bufferingnya pakai 15mbps dowank,positif
2020-10-27 13:57:44+00:00,Twitter for Android, nindy cek dm byuid,netral
2020-10-27 13:49:25+00:00,Twitter for iPhone, ini kenapa hari ini kok jaringan bapuk banget ya aseli byuid padahal lte juga,negatif
2020-10-27 13:44:04+00:00,Twitter for Android, astaga byu lagi ampas banget jaringannya buat line saja pending,negatif
2020-10-27 13:20:54+00:00,Twitter for Android, min saya punya keluhan beli kuota pembayaran sukses kuotanya enggak masuk byuid,negatif
2020-10-27 13:11:17+00:00,Twitter for Android, gek kon kepiye meneh iki,irrelevant
2020-10-27 12:49:14+00:00,Twitter for iPhone, byu lagi diskon apa bagaimana ya,netral
2020-10-27 12:41:33+00:00,Twitter for iPhone, hi byuid tolong perbaiki jaringan di kebun tebulampung baratkarena semenjak hujan lebat seminggu yang lalu jari,negatif
2020-10-27 12:40:31+00:00,Twitter for Android, dari byu balik lagi tsel tetap saja sinyalnya butut ternyata bukan providernya rumah ku saja yang memang terlalu plosok,netral
2020-10-27 12:36:41+00:00,Twitter for Android, jaringan byuid terimakasih buat saya enggak nyaman,negatif
2020-10-27 12:34:41+00:00,Twitter for Android, pengin pasang internet bakal worth enggak ya testimoni dong speed indohime dibanding provider simcard hp lebih,netral
2020-10-27 12:27:10+00:00,Twitter Web App, banyak banget promo byuid sampai bingung pilih yang mana,positif
2020-10-27 12:24:52+00:00,Twitter for Android, nindyyyyy byuid jaringanku kenapaaaa,negatif
2020-10-27 12:19:46+00:00,Twitter Web App, kalian ada yang pakai provider byu enggak merasa boros banget enggak sih,negatif
2020-10-27 12:06:38+00:00,Twitter for Android, cie yang sudah pada enggak sabar ketemu long weekend besok buat nemenin kamu selama liburan di rumah kita sudah sih,positif
2020-10-27 12:03:45+00:00,Twitter for iPhone, baik benar deh byu ini tiap kuota habis mau beli pasti ada saja gratesan,positif
2020-10-27 11:59:55+00:00,Twitter for Android, mabok baca au sprtinya sudah harus stop,irrelevant
2020-10-27 11:59:10+00:00,Twitter for Android, min byuid cek dm yes,netral
2020-10-27 11:41:46+00:00,Twitter for Android, cek dm dong min byuid,netral
2020-10-27 11:19:16+00:00,Twitter for Android, wow akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya pesan sim cardnya di,positif
2020-10-27 11:13:43+00:00,Twitter for Android, rumahku mati lampu dan otomatis wifi juga mati kaget kok masih bisa internetan padahal perasaan paket enggak ada tern,positif
2020-10-27 11:13:08+00:00,Twitter for Android, jadi makin cinta sama byuid,positif
2020-10-27 11:12:59+00:00,Twitter for Android, jam terbang memang enggak bisa bohong kemarin dm cs byuid dan telkomsel untuk menyampaikan keluhan dm byu pakai aku,netral
2020-10-27 11:05:38+00:00,Twitter Web App, sebulan pakai unlimited kuota byuid cuma habis segini kalo diitung mending beli 25gbx2 sih lebih murah,netral
2020-10-27 11:01:01+00:00,Twitter for Android, guys kalian yang pakai byu pernah isi pulsa di shopee enggak,netral
2020-10-27 10:26:51+00:00,Twitter Web App, min byuid tolong balas dm ku ya,netral
2020-10-27 10:26:30+00:00,Twitter for Android, mengakak banget,irrelevant
2020-10-27 10:03:49+00:00,Twitter for iPhone, enggak bisa beli paket yang ini byuid,negatif
2020-10-27 09:58:59+00:00,Twitter for Android, nanti malm seminar online pertama ku menggunakan zoom biasa pakai gmeet pakai zoom masih bengong mana yang mengadakan byu,netral
2020-10-27 09:58:54+00:00,Twitter for Android, bismillah byu harapan no lost signal tujuan anti afk club,positif
2020-10-27 09:57:32+00:00,Twitter for Android, perkenthiran ini,irrelevant
2020-10-27 09:41:04+00:00,Twitter for Android, maaf kelepasan byuid,netral
2020-10-27 09:35:39+00:00,Twitter for Android, halo min byuid bagaimana ini katanya sayang tapi kok ngapusi sido sayang ora,negatif
2020-10-27 09:08:01+00:00,Twitter for Android, asyiiiikk setelah update aplikasi paket 50rebu pelanggan lama juga berubah dan ada tambahan kuota thanks berat,positif
2020-10-27 09:01:38+00:00,Twitter for Android, keren banget akdhskd deen aku bayu byu doang ih keren,irrelevant
2020-10-27 08:58:54+00:00,Twitter Web App, ini bagaimana sih maksudnya byuid poto sama caption beda beda yang benar yang mana kalo iya 10rb aku beli,negatif
2020-10-27 08:28:42+00:00,Twitter for Android, min byuid kok aplikasi belum ada yang sesuai iklan 20rb 10gb 10 hari,netral
2020-10-27 07:51:55+00:00,Twitter for Android, gluduk nya seram,irrelevant
2020-10-27 07:51:21+00:00,Twitter for iPhone, lemot benar brou akhir2 ini mentang2 sudah rame ya byuid,negatif
2020-10-27 07:38:51+00:00,Twitter for Android, jadi uh enggak sih hdeh,irrelevant
2020-10-27 07:37:09+00:00,Twitter for Android, sudah beli quota byu taunya dapat bonus quota 5gb anjir,positif
2020-10-27 07:28:06+00:00,Twitter for Android, minn baiiii byuid kuota youtubeku kenapa enggak bisa dipakek ya ini baru beli tapi buat buka youtube enggak bisa,negatif
2020-10-27 06:37:31+00:00,Twitter for iPhone, admin byuid anak lama kok enggak dapat kuota 10 gb cuan 5 gb seharga 50 ribu itu promo buat anak baru saja ya,netral
2020-10-27 06:25:22+00:00,Twitter for Android, habis ngisi 20 gagal sekali dan coba lagi jadi berkurangnya 20 eh di apk bertambah 40 halal enggak ini min byuid,netral
2020-10-27 06:20:40+00:00,Twitter for iPhone, pakai ios diisi byuid juga berasa kentang,negatif
2020-10-27 06:20:26+00:00,Twitter for Android, suka gedek tapi tetap saja dikasi reward terima kasih ya byuid,positif
2020-10-27 05:49:50+00:00,Twitter for Android, aww terimakasih 9 bulan nya byuid,positif
2020-10-27 05:43:09+00:00,Twitter for Android, pakai 3 no signal byu 1 bar doang mana naik turun aku lagi kulon heh,negatif
2020-10-27 05:39:47+00:00,Twitter for Android, enggak bisa caper anjir ueueueue,irrelevant
2020-10-27 05:38:00+00:00,Twitter for Android, akhirnya minum boba lagu ueueueueee,irrelevant
2020-10-27 05:32:36+00:00,Twitter for iPhone, ku malu ngjak misel mtualan sdgkan dan ku byu gledek kalo dia ketawa gmnhh,irrelevant
2020-10-27 05:20:13+00:00,Twitter for Android, tertarik coba byu yang 140rb unlimited 2 mbps tapi kok lihat komentar di fb banyak yang ngeluh lelet jadi ragu mau beli,netral
2020-10-27 05:08:17+00:00,Twitter for Android, pipipipip paketan baru bagaimana paketan yang bikin makin aman jaya 2 mbps nya jadi makin nyaman enggak buat yang nan,positif
2020-10-27 04:46:28+00:00,Twitter for Android, terima kasih byuid kouta 2mb 140k sebulannya enggak guna lemot banget cuy,negatif
2020-10-27 04:27:01+00:00,Twitter for Android, aku beli topping youtube sama viu tapi kok yang kepake tetap kuota utama pas buka apk ini terutama pas menonton di v,negatif
2020-10-27 04:01:19+00:00,Twitter for iPhone, dikasih kado jadian 3bulan terima kasih ya byu ku sayang,positif
2020-10-27 03:23:27+00:00,Twitter for iPhone, telkomsel byu three xl smartfreen indosat indihomo bad banget di lokasi gua anjir,negatif
2020-10-27 02:54:29+00:00,Twitter for Android, sumpah byu enggak ada jaringan samsek anjir kenapaaaaa,negatif
2020-10-27 02:53:52+00:00,Twitter for Android, canggih ya mase byuid benar-benar sesuai kebutuhan,positif
2020-10-27 02:47:37+00:00,Twitter for Android, sayang banget sama byuid,positif
2020-10-27 02:44:31+00:00,Twitter Web App, kenapa ya nin kuota youtube ku enggak bisa dipakai setiap akses selalu buffering byuid,negatif
2020-10-27 01:44:05+00:00,Twitter for iPhone, sumpah jaringan byu mengajak gelud pagi pagi enggak bisa daring anjir byuid,negatif
2020-10-27 01:26:17+00:00,Twitter for iPhone, rasanya jadi sales byuid deh karena teman-teman tanya paketan paling murah dan enak apa buat wfh,netral
2020-10-27 00:58:50+00:00,Twitter for iPhone, kuota byu penolongku hua,positif
2020-10-27 00:41:13+00:00,Twitter Web App, sinyal telkomsel byuid sudah 3 hari kualitas butut di sini masa pingnya sampai 1000,negatif
2020-10-26 19:17:12+00:00,Twitter for Android, tri yang unlimited kenapa makin lemot sih jingan makin mahal makin lemot apa gaya coba lama-lama pindah ke byu ini,positif
2020-10-26 18:59:45+00:00,Twitter for Android, min byuid akhirakhir ini kenapa sih pingnya kok enggak karukaruan naikturun terus,negatif
2020-10-26 16:16:20+00:00,Twitter for iPhone, sumpah byu lemot e ratoto,negatif
2020-10-26 15:38:33+00:00,Twitter for Android, kecepatan yang sama dengan byu unlimited alias menyesal sih beli paket tsel untung promo,netral
2020-10-26 15:33:33+00:00,Twitter for Android, kuota byu nya abiiis tapi kuota pelajarnya masih 43gb,negatif
2020-10-26 15:29:13+00:00,Twitter for iPhone, byu kok sinyalnya makin sini makin bagus banget ya,positif
2020-10-26 15:13:35+00:00,Twitter for Android, kayak design byuid,netral
2020-10-26 15:09:48+00:00,Twitter for Android, nek iki tenan,irrelevant
2020-10-26 15:00:58+00:00,Twitter for Android, pengin langganan byu tapi sinyal tidak mendukung,netral
2020-10-26 14:39:56+00:00,Twitter for Android, min ini dapat kuota 9 bulan byu kok enggak bisa di pakai buat internet ya sama kuota ig juga masih enggak bisa di pakai,negatif
2020-10-26 14:30:58+00:00,Twitter for Android, saya coba menonton youtube pakai kualitas 720p ternyata bisa tidak buffering mantap byuid tolong dipertahankan pak,positif
2020-10-26 13:58:04+00:00,Twitter for Android, lemot banget padahal 4g byu byuid,negatif
2020-10-26 13:45:27+00:00,Twitter for iPhone, ini by untuk kenapa kalo mati lampu sinyalnya ikutan mati byuid aku kirim ini gagal terus entah ini kekirim atau enggak,negatif
2020-10-26 13:44:16+00:00,Twitter for Android, min cek dm dong byuid,netral
2020-10-26 13:39:08+00:00,Twitter for Android, permisi admin kenapa akhir ini signal lemot banget ya mau komplan lewat pesan juga enggak ke kirim byuid,negatif
2020-10-26 13:32:56+00:00,Twitter for Android, jaringan bersalah apa bagaimana nih byuid cek dm tolong,negatif
2020-10-26 13:28:39+00:00,Twitter for Android,,irrelevant
2020-10-26 13:20:04+00:00,Twitter for Android, saya adalah apa yang anda pikirkan jika anda berpikir saya baik maka baiklah saya jika anda berpikir saya buruk sama,irrelevant
2020-10-26 13:08:22+00:00,Twitter Web App, daftar harga paket internet byu androbuntu byu internet,netral
2020-10-26 13:07:47+00:00,Twitter for Android, nama saya r tinggal di goa terima kasih telkomsel btw sebelahnya itu byu dan juga 1112 tolong kalo ada duit lebih,irrelevant
2020-10-26 13:07:17+00:00,Twitter for Android, payah banget jaringan byuid leleeet banget tiap malam,negatif
2020-10-26 12:46:34+00:00,Twitter for Android, byu jelek banget najis malam ini,negatif
2020-10-26 12:38:03+00:00,Twitter for Android, saya rasa kok byu semakin hari makin sama saja kayak indihoam mengecewakan titik,negatif
2020-10-26 12:36:35+00:00,Twitter for Android, admin byuid jahat ih sudah mah habis dighosting orang sama admin dijawab begini,negatif
2020-10-26 12:34:37+00:00,Twitter for Android, iye kali ini baru beli kuota byuid yang sukasuk 10gb 5 menit kesedot jadi 5 gb kencang banget sedotan kau,negatif
2020-10-26 12:22:41+00:00,Twitter for Android, di ds kalipapan kec negeri agung kab way kanan lampung tolong di tambah kapasitas bts nya kalau malam looooding lam,negatif
2020-10-26 12:21:36+00:00,Twitter for Android, tanya di live chat dari hari apa enggak ada tanggepan sama sekali hehe byuid,negatif
2020-10-26 12:05:17+00:00,Twitter for Android, rasanya,irrelevant
2020-10-26 11:37:07+00:00,Twitter for iPhone, byu asu lemot banget,negatif
2020-10-26 11:33:14+00:00,Twitter for iPhone, kepo byuid,netral
2020-10-26 11:30:50+00:00,Twitter for Android, wow akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya pesan sim cardnya di,positif
2020-10-26 11:23:52+00:00,Twitter for Android, halo byuid lagi gangguan ya ini saya pakai zoom meeting sudah disconecting sebanyak 4 kali dalam jeda 15 menitan,negatif
2020-10-26 11:19:51+00:00,Twitter for Android, hebat banget kalian telkomsel byuid sampai enggak ada bar sinyalnya sama sekali,positif
2020-10-26 10:58:32+00:00,Twitter for Android, ini aku sama byu tapi byu waktu hd mingyu,netral
2020-10-26 10:37:01+00:00,Twitter for Android, byu kenapa sih kayak ee,negatif
2020-10-26 10:10:24+00:00,Twitter for Android, ini nomor gua byuid kok internet nya macet sih padahal kuota masih aman,negatif
2020-10-26 10:03:35+00:00,Twitter for Android, bacot kamu byuid sudah kebanyakan fitur aneh saja alias bloated,negatif
2020-10-26 09:57:17+00:00,Twitter for Android, min byuid biar dapat ini caranya bagaimana cek di app enggak ada paketan yang ini,netral
2020-10-26 09:13:20+00:00,Twitter for Android, kakak saya beli kuota youtube 10 gb tapi enggak bisa dipakai sama sekali jadi akhirnya dia meminta hotspot saya buat you,negatif
2020-10-26 09:08:41+00:00,Twitter for iPhone, gangerti saya sudah isi pulsa tapi kenapa enggak bisa dipakai nelpon memang pulsanya bisa dipakai buat apa saja byuid,negatif
2020-10-26 09:07:23+00:00,Twitter for iPhone, beli kuota toping youtube tapi kok enggak bisa buka youtube sama sekali ya byuid,negatif
2020-10-26 08:57:51+00:00,Twitter for iPhone, halo byuid boleh dong dm saya dibalas katanya biar akrab,netral
2020-10-26 08:56:27+00:00,Twitter for Android, pada punya dendam kesumat banget sama pak bos,irrelevant
2020-10-26 08:29:44+00:00,Twitter for Android, byu lemot banget masa download drakor 80mb 1jam,negatif
2020-10-26 08:14:42+00:00,Twitter for Android, mulai tertarik byu 2mbps tapi harga 140k kebutuhan ndiri aslinya 50gb cukup sebulan dan deh ada paketannya telk,netral
2020-10-26 07:56:28+00:00,Twitter for Android, kasihan misel kedinginan,irrelevant
2020-10-26 07:46:36+00:00,Twitter for Android, gila kepo gaul byuid,netral
2020-10-26 06:37:29+00:00,Twitter for iPhone, bagus enggak speednya byuid,netral
2020-10-26 06:01:45+00:00,Twitter for Android, enggak ada niatan bikin ini buat anak lama min ayo dong byuid,netral
2020-10-26 06:00:12+00:00,Twitter for Android, aaaa syukaaa terimakasih byuid,positif
2020-10-26 05:54:35+00:00,Twitter for Android, sweet banget sih byuid mengucapkan anniv 6 bulan kita sekaligus kasih kuota tau saja akhir bulan lagi krisis,positif
2020-10-26 05:51:17+00:00,Twitter for Android, disko retro hadir lagi gaes masih ingat kan sama disko retronya byu nah di kelas online yang kedua ini ki,irrelevant
2020-10-26 05:44:56+00:00,Twitter for Android, byu ada apa deh kok jadi lemot pisan,negatif
2020-10-26 05:29:40+00:00,Twitter for Android, min mengadakan topping buat telegram dong byuid,netral
2020-10-26 04:47:47+00:00,Twitter for Android, kuota byu yang unlimited 2mbps bisa di hotspotin ke laptop enggak sih,netral
2020-10-26 04:26:56+00:00,Twitter for Android, whaha pakai apn dari yutube jaringan byu jadi aga stabil lah,positif
2020-10-26 03:21:22+00:00,Twitter for Android, baik banget sih kamu byuid,positif
2020-10-26 03:07:19+00:00,Twitter for Android, gila sudah dapat segitu malah eror byu goblok cok,negatif
2020-10-26 02:59:13+00:00,Twitter for Android, selamat pagi byuid telkomsel semoga lekas sembuh ya sinyalnya,negatif
2020-10-26 02:37:25+00:00,Twitter for Android, dengan kamu diajak mengomong tapi enggak mau nyaut juga enggak bakal bikin dia balik kerumah sendiri,irrelevant
2020-10-26 02:19:56+00:00,Twitter for Android, sial byu mengaco banget,negatif
2020-10-26 02:18:10+00:00,Twitter for Android, katanya dm biar akrab byuid eh di dm malah enggak dibales hilih bilang saja biar enggak ketahuan publik masalahnya,negatif
2020-10-26 00:30:33+00:00,Twitter for iPhone, terima kasih byuid yang sudah buat kuota untuk mengisi kegabutan ku di rumah,positif
2020-10-25 23:28:15+00:00,Twitter for Android, heran knapa ya gue kalo main twitter pakai xlaxiatatbk kayak sehari bisa habis 12gb pakai byuid seminggu enggak sampai,positif
2020-10-25 22:20:38+00:00,Twitter for Android, wooyyy admiiin byuid pertanyaan saya belum dijawab2 juga sampai sekarang bisa enggak nomor byu transfer punya,negatif
2020-10-25 21:46:18+00:00,Twitter for Android, cuma byuid yang provider slow respon sama pelayanan customer nya hebat sekali dari jam 1mlm sampai sekarang enggak di resp,negatif
2020-10-25 21:32:50+00:00,Twitter Web App, personal hotspot byuid lebih cepat dibanding ngeupload pakai internet wifi indihome siapa tahu byu mau buat,positif
2020-10-25 16:39:46+00:00,Twitter for Android, yaallah memang takdir yakan byu ada gratisan kuota kemarin eh enggak ke notice,netral
2020-10-25 16:26:48+00:00,Twitter for Android, se enggak jelasnya gue byu itu paling enggak jelas,irrelevant
2020-10-25 15:49:17+00:00,Twitter for Android, kenapa lagu nya ini,irrelevant
2020-10-25 15:42:40+00:00,Twitter for Android, menunggu byuid mengeluarkan esim,netral
2020-10-25 15:11:42+00:00,Twitter for Android, tap tap,irrelevant
2020-10-25 14:43:15+00:00,Twitter for Android, siapa yang disini lagi pakai paket data 2mbps dari byuid merapat,netral
2020-10-25 14:39:50+00:00,Twitter for Android, yaampun ini byu kenapa sih,negatif
2020-10-25 14:23:57+00:00,Twitter for Android, jaringan byu kayak anjimgatau gua mau ngebucin apa,negatif
2020-10-25 14:23:49+00:00,Twitter for Android, min byuid no ku kan aku lepas dari hp dan sekarang lupa naruh nya dan hilang enggak tau dimana kalau mau meminta lagi bagaimana cara nya ya,netral
2020-10-25 14:18:52+00:00,Twitter for iPhone, hi indihome buffering dinetflix kok enggak pernah dapat hd ya padahal kalo viu atau disney crystal clear banget hdnya,negatif
2020-10-25 13:59:04+00:00,Twitter for Android, mau mengapai dengan speed begini byuid,negatif
2020-10-25 13:14:24+00:00,Twitter for Android, ini ngapa susah signal ya byuid,negatif
2020-10-25 13:02:15+00:00,Twitter for Android, sumpah gua cinta banget sama byuid baik banget bagi2in kuota gratis karena doi lagi ultah,positif
2020-10-25 12:59:59+00:00,Twitter for Android, nin ini bagaimana dari tadi begini terus kan kzl byuid,negatif
2020-10-25 12:45:37+00:00,Twitter for iPhone, cek dm kak byuid,netral
2020-10-25 12:38:27+00:00,Twitter for Android, anjer bisa bisanya byu gd sinyal,negatif
2020-10-25 12:24:39+00:00,Twitter for iPhone, edun byuid lemot pakai banget padahal sinyal 4g,negatif
2020-10-25 12:20:19+00:00,Twitter for Android, byu lagi down ya,netral
2020-10-25 12:07:56+00:00,Twitter for iPhone, padahal pakai wifi pulsa baru di isi buat beli kuota sudah langsung kesedot saja 700 perak wkwk dari dulu pekerjaan pro,negatif
2020-10-25 11:31:33+00:00,Twitter for Android, kalo kartu hilang cara mendapati kartu penggantinya bagaimana ya min byuid,netral
2020-10-25 10:42:42+00:00,Twitter for Android, lagi kenapa sih jaringan byuid sudah 3 harian lelet mampus,negatif
2020-10-25 09:50:48+00:00,Twitter for Android, pengin ganti nomor byuid yang bisa bikin custom sendiri tapi jaringan byu daerah aku sangat sangat tidak stabil jadi bingung,negatif
2020-10-25 09:27:38+00:00,Twitter for Android, ketika air hujan dan air mata turun bersama jrh,irrelevant
2020-10-25 09:03:23+00:00,Twitter for Android, sudahkah kau yakin untuk mencintaiku,irrelevant
2020-10-25 09:03:07+00:00,Twitter for Android, ku ingin kau tahu ku ingin kau selalu dekat denganmu setiap hariku,irrelevant
2020-10-25 08:56:56+00:00,Twitter for Android, lapak menertawakan gue,irrelevant
2020-10-25 08:41:33+00:00,Twitter for Android, sudah lm enggak beli nasi goreng,irrelevant
2020-10-25 08:39:52+00:00,Twitter for Android, thanks byuid simcard hilang terus diganti yang baru,positif
2020-10-25 08:21:53+00:00,Twitter for Android, penyakit telkomsel sama byuid sama ada kuota entertainment sama beli topping viu tapi yang kepake tetap saja kuota,negatif
2020-10-25 08:16:30+00:00,Twitter for iPhone, kalo dapat gift simcard byu bagaimana cara aktivasiinnya kak byuid bingung nih,netral
2020-10-25 08:11:18+00:00,Twitter for Android, byu rese banget masa h terus dari kemarin muk mengirim tweet saja lamaaa,negatif
2020-10-25 07:37:52+00:00,Twitter for iPhone, sinyal byuid kenapa siii masih ada paket kok enggak bisa internetan samsekkk,negatif
2020-10-25 07:31:07+00:00,Twitter for Android, mantap juga meminta byu yang 15rb di membelikan yang 50rb hehehe,positif
2020-10-25 07:02:42+00:00,Twitter for Android, ada yang tau enggak kuota belajar byu itu bisa dipakein ke aplikasi apa saja,netral
2020-10-25 06:58:46+00:00,Twitter for Android, makin lope lope deh sama byuid,positif
2020-10-25 06:42:59+00:00,Twitter for Android, halo admin byuid saya memiliki kendala dan sudah menyampaikan lewat dm ya harap dibalas terima kasih,netral
2020-10-25 06:14:00+00:00,Twitter for Android, wow akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya pesan sim cardnya di,positif
2020-10-25 05:58:11+00:00,Twitter Web App, ihiiyy alhamdulillah tengkyuuu nindyyy byuid,positif
2020-10-25 05:56:04+00:00,Twitter for Android, hhh kartu byu gue cepatan sampai sih gue mau bikin acc baru soalnya,positif
2020-10-25 05:13:44+00:00,Twitter for Android, gaes gaes pamerin kuota yang semuanya semaunya bikinan kamu dong nanti kita kasih tau kamu tipe anak byu yang bagaimana,positif
2020-10-25 05:12:01+00:00,Twitter for iPhone, kok jaringan byu lelet banget,negatif
2020-10-25 05:11:28+00:00,Twitter for Android, beli kuota topping youtube di byuid percuma enggak kepakenyesel udahmah 10gbsalah juga sih enggak dikasih keterangan,negatif
2020-10-25 05:04:36+00:00,Twitter for iPhone, terimakasih byuid uuuu jadi sayang,positif
2020-10-25 04:41:52+00:00,Twitter for Android, koneksi byuid kenapa ya,negatif
2020-10-25 04:39:19+00:00,Twitter Web App, isaiah kaufusi six 49 7 byufootball byu,irrelevant
2020-10-25 04:38:14+00:00,Twitter Web App, isaac rex 30 yd tadi catch 41 7 byufootball byu,irrelevant
2020-10-25 04:37:10+00:00,Twitter for Android, busettt ini byu bantai parah,negatif
2020-10-25 04:33:51+00:00,Twitter for Android, unlimited byu sepertinya sangat tidak disarankan,negatif
2020-10-25 04:33:08+00:00,Twitter for iPhone, hi byuid boleh dm saya segera direspon,netral
2020-10-25 04:08:07+00:00,Twitter for Android, byu atau smartfren,netral
2020-10-25 03:59:31+00:00,Twitter for iPhone, dark mode byu uni sih fresh byuequipment byusn,irrelevant
2020-10-25 03:46:42+00:00,Twitter Web App, isaac rex tadi catch 28 7 byufootball byu,irrelevant
2020-10-25 03:29:55+00:00,Twitter for iPhone, nindy pulsa aku kok diemdiem hilang byuid,negatif
2020-10-25 03:22:10+00:00,Twitter for Android, bgst habis beli paket sebulan byu besoknya indihome kepasang,netral
2020-10-25 03:02:22+00:00,Twitter for Android, wig 9 cfb osu vs psu juga vs uk memphis vs cincy lsu vs auburn texas vs okst wisc vs neb bsu vs af miss st,irrelevant
2020-10-25 02:47:20+00:00,Twitter Web App, lopini katoa tadi 7 7 byufootball byu,irrelevant
2020-10-25 02:21:30+00:00,Twitter Web App, ncaaf live byu tt untuk 455 117 25u,irrelevant
2020-10-25 01:11:16+00:00,Twitter for Android, kok aku ra kroso lindu ya,irrelevant
2020-10-25 01:10:37+00:00,Twitter for Android, gua kira darah renda ternyta gempa,irrelevant
2020-10-25 00:54:41+00:00,Twitter for iPhone, cincinnati 1h ml byu 295,irrelevant
2020-10-25 00:54:03+00:00,Twitter for iPhone, late ncaaf cincinnati o565 2u cincinnati 25 2u byu o615 1u,irrelevant
2020-10-24 23:58:04+00:00,Twitter for Android, asek begini euy pagipagi ngekoplo nin byuid,netral
2020-10-24 23:44:12+00:00,Twitter for Android, byu yang unlimited 2mb itu koneksinya lumayan enggak sih,netral
