id_str,created_at,source,text,label
1320992919092776961,2020-10-27 07:37:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Udah beli quota byu, taunya dapet bonus quota 5GB anjir",1
1320990641170477057,2020-10-27 07:28:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minn baiiii @byu_id kuota youtubeku kenapa ga bisa dipakek ya??
Ini baru beli tapi buat buka youtube ga bisaa..",-1
1320977910988075008,2020-10-27 06:37:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Admin @byu_id anak lama kok gak dapet kuota 10 gb + cuan 5 gb seharga 50 ribu?? Itu promo buat anak baru aja ya??,0
1320974855269871616,2020-10-27 06:25:22+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abis ngisi 20, gagal sekali dan coba lagi, jadi berkurangnya 20, eh di apk nambah 40. Halal ga ni min @byu_id… https://t.co/s0KGS8oEUV",0
1320973670425112577,2020-10-27 06:20:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pake ios diisi @byu_id juga berasa kentang,-1
1320973612753375232,2020-10-27 06:20:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Suka gedeg tapi tetep aja dikasi reward. Makasi ya @byu_id https://t.co/0QHBUfsSDf,1
1320965914028748800,2020-10-27 05:49:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aww terimakasih 9 bulan nya @byu_id https://t.co/qt5f4AjHB4,1
1320964228845424640,2020-10-27 05:43:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pake 3 no signal byu 1 bar doang mana naek turun aku lagi kulon heh,-1
1320963382497824768,2020-10-27 05:39:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ga bisa caper anjir ueueueue,-2
1320962934781063169,2020-10-27 05:38:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Akhirnya minum boba lagu ueueueueee https://t.co/LjnCXVWGLL,-2
1320961576074051584,2020-10-27 05:32:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ku mlu ngjak misel mtualan sdgkan dn ku byu gledek😔💔 klo dia ktawa gmnhh😞,-2
1320958461023186949,2020-10-27 05:20:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tertarik cobain byu yg 140rb unlimited 2 MBPS tapi kok liat komenan di fb banyak yg ngeluh lelet. Jadi ragu mau beli.,0
1320955457490485250,2020-10-27 05:08:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PIPIPIPIP PAKETAN BARU~

Gimana paketan Yang Bikin Makin amAN JAYa 2 Mbps nya? Jadi makin nyaman gak? Buat yang nan… https://t.co/4EAQ3AuCiZ",1
1320949967603724288,2020-10-27 04:46:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",makasi @byu_id kouta 2mb 140k sebulannya GAK guna ☺️ lemot banget cuy ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️ https://t.co/BIrVT6j8HW,-1
1320945069403242496,2020-10-27 04:27:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aku beli topping YouTube sama viu tapi kok yang kepake tetap kuota utama pas buka apk ini, terutama pas nonton di v… https://t.co/kAM6Kho4n7",-1
1320938601572487169,2020-10-27 04:01:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dikasih kado jadian 3bulan. Makasih yaa, byu ku sayang. https://t.co/JHI3hUQUSB",1
1320929072952668160,2020-10-27 03:23:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Telkomsel, byu, three, xl, smartfreen, indosat, indihomo bad bngt di lokasi gua anjir",-1
1320921782719713280,2020-10-27 02:54:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sumpah byu gaada jaringan samsek anjir kenapaaaaa,-1
1320921628629331969,2020-10-27 02:53:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Canggih ya mase @byu_id , bener2 sesuai kebutuhan. https://t.co/Y1OO7LIEd7",1
1320920055693987840,2020-10-27 02:47:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sayang bgt sama @byu_id 🤩🤲🏻 https://t.co/NmrVnh32PY,1
1320919277059272704,2020-10-27 02:44:31+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kenapa ya nin kuota youtube ku ga bisa dipakai? Setiap akses selalu buffering :( @byu_id,-1
1320904065555914752,2020-10-27 01:44:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sumpah jaringan by.u ngajak gelud pagi pagi, gabisa daring anjir @byu_id",-1
1320899585791807488,2020-10-27 01:26:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rasanya jadi sales @byu_id deh karena temen2 nanya paketan paling murah dan enak apa buat WFH 🤣🤣🤣,0
1320892681770299392,2020-10-27 00:58:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KUOTA BYU PENOLONGKU HUA,1
1320888246214119424,2020-10-27 00:41:13+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sinyal @Telkomsel  @byu_id  uda 3 hari kualitas butut di sini. Masa pingnya sampe 1000🤮🤮🤮,-1
1320875885705113600,2020-10-26 23:52:06+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Luhan Byu-Ti-Pul Byu-Ti-Pul Byu-Ti-Pul, Luhan cantik cantik dr hatinya. No Bash! No Protes! Gasuka?! End Chat aja.",-2
1320806705102348288,2020-10-26 19:17:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tri yg unlimited napa makin lemot si jingan 😭 makin mahal makin lemot apa gaya coba😐 lama2 pindah ke byu ni,1
1320802312231632897,2020-10-26 18:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Min @byu_id, akhir-akhir ini kenapa sih pingnya kok ngga karu-karuan? Naik-turun terus :(",-1
1320791916393316352,2020-10-26 18:18:26+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hei kamu !! Iya kamu !! Yu ar byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎) byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎)
♥♥♥ #plakk #BOT",-2
1320761186858594305,2020-10-26 16:16:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sumpah byu lemot e ratoto :(,-1
1320760996210720769,2020-10-26 16:15:34+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hei kamu !! Iya kamu !! Yu ar byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎) byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎)
♥♥♥ #plakk #BOT",-2
1320751679449358336,2020-10-26 15:38:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kecepatan yang sama dgn byu unlimited alias nyesel sih beli paket tsel untung promo☹️ https://t.co/oqcuCcfqtM,0
1320750421648961536,2020-10-26 15:33:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KUOTA BYU NYA ABIIIS😭😭😭😭 tapi kuota pelajarnya masih 43gb 😭😭😭😭😭😭😭👎🏻 https://t.co/AqlR2TC1bh,-1
1320749332677554176,2020-10-26 15:29:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Byu kok sinyalnya makin sini makin bagus banget yaa😒,1
1320745395241119745,2020-10-26 15:13:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kek design @byu_id https://t.co/zW07aYgOig,0
1320744443977162752,2020-10-26 15:09:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nek iki tenan. https://t.co/MXgnmUh9yc,-2
1320742222833340416,2020-10-26 15:00:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pen langganan byu tapi sinyal tidak mendukung :),0
1320736927289491463,2020-10-26 14:39:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Min ini dapat kuota 9 bln byu kok gk bisa di pakai buat internet ya ? Sama kuota ig juga masih gk bisa di pakai… https://t.co/bWm80uIrmA,-1
1320734670821097478,2020-10-26 14:30:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saya coba nonton youtube pakai kualitas 720p ternyata bisa tidak buffering. Mantap @byu_id tolong dipertahankan pak… https://t.co/f8XIrwG4oP,1
1320726390870700032,2020-10-26 13:58:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LEMOT BANGET, PADAHAL 4G @BYU @byu_id https://t.co/Mz2Beo2pCR",-1
1320723216256561153,2020-10-26 13:45:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ini by. U kenapa kalo mati lampu sinyalnya ikutan mati ??!!?? @byu_id :( :( aku kirim ini gagal terus ntah ini kekirim ato nggak,-1
1320722919446568961,2020-10-26 13:44:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",min cek dm dong @byu_id,0
1320721628876009472,2020-10-26 13:39:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Permisi admin, Kenapa akhir² ini signal lemot banget yah ? Mau komplan lewat pesan juga gak ke kirim²  @byu_id",-1
1320720069047898114,2020-10-26 13:32:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaringan bersalah apa gimana nih?? @byu_id cek dm, tolong",-1
1320718989119508482,2020-10-26 13:28:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","𝙸𝚔𝚞𝚝𝚒 𝚔𝚊𝚝𝚊 𝚑𝚊𝚝𝚒 𝚖𝚞, 𝚝𝚊𝚙𝚒 𝚙𝚊𝚜𝚝𝚒𝚔𝚊𝚗 𝚔𝚊𝚞 𝚓𝚞𝚐𝚊 𝚙𝚊𝚔𝚊𝚒 𝚘𝚝𝚊𝚔 𝚖𝚞 😊😊",-2
1320716827236782080,2020-10-26 13:20:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saya adalah apa yang anda pikirkan. Jika anda berfikir saya baik maka baiklah saya. Jika anda berfikir saya buruk m… https://t.co/U7WT8LPDpK,-2
1320713886157340672,2020-10-26 13:08:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Daftar Harga Paket Internet by.U https://t.co/kI2k0tro3e #androbuntu #byu #internet https://t.co/BRB7PDN1Wx,0
1320713737163034624,2020-10-26 13:07:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nama saya r, tinggal di goa. Makasi telkomsel.

Btw sebelahnya tu byu, dan juga 11-12.

Tolong kalo ada duit lebih,… https://t.co/30wgJdkftI",-2
1320713612848107520,2020-10-26 13:07:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Payah bgt jaringan @byu_id leleeet bgt  tiap malem,-1
1320708400292925441,2020-10-26 12:46:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",byu jelek bgt najis malem ini,-1
1320706256898699266,2020-10-26 12:38:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saya rasa kok, byu semakin hari makin sama aja kaya indihoam, mengecewakan titik.",-1
1320705888177434624,2020-10-26 12:36:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Admin @byu_id jahat ih :(((
Udah mah abis dighosting orang, ama admin dijawab gini :"") https://t.co/9mMpV3inNL",-1
1320705390967836673,2020-10-26 12:34:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iye kali ini baru beli kuota @byu_id yang sukasuk 10GB, 5 MENIT kesedot jd 5 GB, kenceng banget sedotan lau..",-1
1320702387976204293,2020-10-26 12:22:41+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Di ds kalipapan kec negeri agung kab way kanan lampung tolong di tambah kapasitas bts nya kalau malem looooding lam… https://t.co/rnYkpy6Yzp,-1
1320702115312922624,2020-10-26 12:21:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nanya di live chat dari hari apa ga ada tanggepan sama sekali hehe 🙃 @byu_id https://t.co/g5e1ibwfQC,-1
1320698010766954497,2020-10-26 12:05:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rasanya ...........,-2
1320690921751506945,2020-10-26 11:37:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Byu asu lemot bgt,-1
1320689942129901568,2020-10-26 11:33:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kepo 😂🤣 @byu_id https://t.co/T8tOGMnE1J,0
1320689339727147008,2020-10-26 11:30:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow, akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya. Pesen SIM card-nya di… https://t.co/Dlkhc6Nvl6",1
1320687587808309248,2020-10-26 11:23:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Halo @byu_id , lagi gangguan ya ? Ini saya pake zoom meeting sudah disconecting sebanyak 4 kali dalam jeda 15 menitan 😠",-1
1320687202804756480,2020-10-26 11:22:20+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hai,kalian yang membaca twit ini adalah fans Krystal , Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎)",-2
1320686574154117124,2020-10-26 11:19:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hebat bgt kalian @Telkomsel @byu_id sampe gk ada bar sinyalnya sama sekali :) https://t.co/7CYA79jN9g,1
1320681210624970756,2020-10-26 10:58:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ini ak sama byu, tp byu wkt hd mingyu https://t.co/YysgjMjbyg",0
1320679581586657280,2020-10-26 10:52:03+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎),-2
1320675796101464065,2020-10-26 10:37:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Byu kenapa si kek ee,-1
1320672042471968769,2020-10-26 10:22:06+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Luhan Byu-Ti-Pul Byu-Ti-Pul Byu-Ti-Pul, Luhan cantik cantik dr hatinya. No Bash! No Protes! Gasuka?! End Chat aja.",-2
1320669099077165056,2020-10-26 10:10:24+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ini nomor gua @byu_id kok internet nya macet sih, padahal kuota masih aman",-1
1320667382189207552,2020-10-26 10:03:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bacot kamu @byu_id. Udah kebanyakan fitur aneh aja alias bloated. https://t.co/mtm2z4CblE,-1
1320665798629679104,2020-10-26 09:57:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Min @byu_id, biar dapet ini caranya gmn? Cek di app ga ada paketan yg ini. https://t.co/QFI0Bwa3IP",0
1320654735016226817,2020-10-26 09:13:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kakak saya beli kuota youtube 10 GB tapi gak bisa dipake sama sekali. Jadi akhirnya dia minta hotspot saya buat you… https://t.co/5TZwl58dTM,-1
1320653565187092480,2020-10-26 09:08:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gangerti saya udah isi pulsa tp kenapa gabisa dipake nelpon? memang pulsanya bisa dipake buat apa aja? @byu_id,-1
1320653237729382405,2020-10-26 09:07:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Beli kuota toping YouTube tapi ko gak bisa buka YouTube sama sekali ya? @byu_id https://t.co/IgJtJ59YDF,-1
1320651547190071296,2020-10-26 09:00:40+00:00,"<a href=""https://altentx.com"" rel=""nofollow"">AltentX P-Delta-8</a>",ptn! kalian yg pake byU buat internet dari sekolah ada gaa? kalau udh pesen kartu itu aktivasi nya harus pas kartu… https://t.co/pO7mBOWcsU,0
1320650839275438081,2020-10-26 08:57:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Halo @byu_id , boleh dooong dm saya dibalas. Katanya biar akrab 😉",0
1320650489558515713,2020-10-26 08:56:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pada punya dendam kesumat banget sama pak boss 😂 https://t.co/ICDbFVLkPf,-2
1320643764289818625,2020-10-26 08:29:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",byu lemot bgt masa download Drakor 80mb 1jam,-1
1320640023394316291,2020-10-26 08:14:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cek dm min @byu_id,0
1320639981602287617,2020-10-26 08:14:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mulai tertarik byu 2mbps, tapi harga 140k.

Kebutuhan ndiri aslinya 50gb cukup sebulan, dan dah ada paketannya telk… https://t.co/wXOjxrIXCG",0
1320635394602364929,2020-10-26 07:56:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kasian misel kedinginan,-2
1320632910135939072,2020-10-26 07:46:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gokil Kepo Gaul 🤣
@byu_id https://t.co/wBmSyFpa73",0
1320615514679341056,2020-10-26 06:37:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bagus ga speednya? @byu_id https://t.co/HGvTiqnGNj,0
1320606523626643456,2020-10-26 06:01:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gak ada niatan bikin ini buat anak lama min? Ayo dong.. @byu_id https://t.co/pQTQyv9dEY,0
1320606133640286209,2020-10-26 06:00:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aaaa syukaaa terimakasih @byu_id https://t.co/1WWKDumqQv,1
1320604719165784064,2020-10-26 05:54:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sweet banget sih @byu_id ngucapin anniv 6 bulan kita sekaligus kasih kuota😍
Tau aja akhir bulan lagi krisis 🤣 https://t.co/4UtyqpPEHL",1
1320603890027429889,2020-10-26 05:51:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DISKO RETRO HADIR LAGI!!📢

Gaes, masih inget kan sama Disko Retro-nya by.U? Nah, di kelas online yang kedua ini, ki… https://t.co/idfZza45DH",-2
1320602290143686656,2020-10-26 05:44:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",byu ada apa deh kok jadi lemot pisan :(,-1
1320598447750168576,2020-10-26 05:29:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",min adain topping buat telegram dong @byu_id,0
1320587908856774657,2020-10-26 04:47:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kuota byu yg unlimited 2mbps bisa di hotspotin ke laptop ga si?,0
1320582663577636869,2020-10-26 04:26:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whaha pake APN dari yutube, jaringan byu jadi aga stabil lah! https://t.co/PBxnZ82VLv",1
1320566159926722560,2020-10-26 03:21:22+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baik banget sih, kamu @byu_id 💙 https://t.co/oCqDqGTxpz",1
1320562626988920842,2020-10-26 03:07:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gila udah dpt segitu malah eror, byu goblok cok https://t.co/0Yedgrlaj4",-1
1320560589366677510,2020-10-26 02:59:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Selamat pagi @byu_id... @Telkomsel...
Semoga lekas sembuh ya sinyalnya ❤",-1
1320555101669388288,2020-10-26 02:37:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dengan kamu diajak ngomong tapi gamau nyaut juga gabakal bikin dia balik kerumah sendiri,-2
1320550700993007617,2020-10-26 02:19:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sial byu ngaco bgt,-1
1320550255142686720,2020-10-26 02:18:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katanya DM biar akrab @byu_id Ehh di DM malah gak dibales, hilih bilang aja biar gak ketahuan publik masalahnya",-1
1320530691696701440,2020-10-26 01:00:25+00:00,"<a href=""https://www.cougarboard.com/"" rel=""nofollow"">CougarBoard Bot</a>",https://t.co/vA7YHgAwXx BYU schedule vs Utah Schedule comparison (Sagarin) (SUAVO),-2
1320523174920949760,2020-10-26 00:30:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Terima kasih @byu_id yg udah buat kuota untuk mengisi kegabutan ku di rumah☺️,1
1320507495907901440,2020-10-25 23:28:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heran knapa ya gue kalo maen twitter pake @XLAxiata_Tbk kaya sehari bisa abis 1-2gb, pake @byu_id seminggu g sampe… https://t.co/1901WyW9Ol",1
1320490481487282177,2020-10-25 22:20:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wooyyy admiiin @byu_id 
pertanyaan saya belom dijawab2 juga sampe sekarang !!!!!! 😠

bisa gak nomor ByU transfer pu… https://t.co/2YgMueLwf8",-1
1320489917181431809,2020-10-25 22:18:24+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hei kamu !! Iya kamu !! Yu ar byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎) byu ( ʃ⌣' ) ti ( ʃ⌣ƪ ) pul ( ┒'⌣'┎)
♥♥♥ #plakk #BOT",-2
1320481839388061696,2020-10-25 21:46:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cuma @byu_id yg provider slow respon ama pelayanan customer nya hebat sekali... Dri jam 1mlm ampe skrang gk di resp… https://t.co/xMEjw3eoTA,-1
1320478448771428352,2020-10-25 21:32:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","personal hotspot @byu_id lebih cepat dibanding ngeupload pake internet wifi Indihome :( 

siapa tahu by.u mau buat… https://t.co/63YWPBv7qf",1
1320468197959585792,2020-10-25 20:52:06+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Luhan Byu-Ti-Pul Byu-Ti-Pul Byu-Ti-Pul, Luhan cantik cantik dr hatinya. No Bash! No Protes! Gasuka?! End Chat aja.",-2
1320404696394153984,2020-10-25 16:39:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YaAllah emang takdir yakan. ByU ada gratisan kuota kemaren, eh ga ke notice :((",0
1320401435993853958,2020-10-25 16:26:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Se gak jelasnya gue, byu itu paling gak jelas",-2
1320391992673660928,2020-10-25 15:49:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kenapa lagu nya ini 🥺🥺,-2
1320390326901633024,2020-10-25 15:42:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Menunggu @byu_id ngeluarin Esim 🙏,0
1320382535902216193,2020-10-25 15:11:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tap tap https://t.co/GCcMd3mSJh,-2
1320375374824370177,2020-10-25 14:43:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",siapa yg disini lagi pakai paket data 2Mbps dari @byu_id ? merapat~,0
1320374514052698112,2020-10-25 14:39:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yaampun ini byU kenapa sih,-1
1320370519749709825,2020-10-25 14:23:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaringan byu kek anjim,gatau gua mau ngebucin apa",-1
1320370486132445184,2020-10-25 14:23:49+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Min @byu_id no ku kan aku lepas dari hp, dan sekarang lupa naruh nya dan ilang ngak tau dmn, kalau mau minta lagi gimana cara nya ya ?",0
1320369239719505920,2020-10-25 14:18:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hi @IndiHome buffering dinetflix kok ga pernah dapet HD ya padahal kalo viu atau disney crystal clear banget HDnya.… https://t.co/1YmfgaIA8Q,-1
1320364254252265480,2020-10-25 13:59:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mau ngapain dengan speed gini ? @byu_id https://t.co/ewxMQkPBNK,-1
1320362489951866880,2020-10-25 13:52:03+00:00,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Hai,kalian yang membaca twit ini adalah fans Krystal , Krystal byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎) byu (ʃ⌣ ` ) ti (ʃ⌣ƪ) pull ( ┒'⌣'┎)",-2
