created_at,source,text,label
2020-10-28 02:12:55+00:00,Twitter for Android,"Nin @byu_id kalo paket yg bikin kumatku belom abis, tapi aku mau beli paket yg promo wiken, nanti paket yg bikin kumatnya angus gak nin???",netral
2020-10-28 02:12:18+00:00,Twitter for iPhone,Sering sering kyk gni dong @byu_id https://t.co/q1sxgMSuZ6,positif
2020-10-28 02:09:04+00:00,Twitter for Android,Kau fikir aku akan tergoda? #AnakbyU @byu_id https://t.co/JioyVutNaQ,netral
2020-10-28 02:02:15+00:00,Twitter for Android,Terima kasih @byu_id ❤️❤️❤️ https://t.co/0oqCGFEYnJ,positif
2020-10-28 01:59:26+00:00,Twitter Web App,"Mantap min @byu_id 
Jadi makin betah make kartu ini, makasih ya min 😊😉 https://t.co/vDLWGhqUWR",positif
2020-10-28 01:43:42+00:00,Twitter for Android,ya ini yg tak cari.. unlimited tanpa tapi.. thank's @byu_id https://t.co/R5wBNblrR5,positif
2020-10-28 01:36:24+00:00,Twitter for Android,Apakah keuntungan pake byu? pls tell me.,netral
2020-10-28 01:35:27+00:00,Twitter for Android,"Pas banget kuota abis, emang byu mengerti aku✨ https://t.co/ebcfNtgj2r",positif
2020-10-28 01:15:23+00:00,Twitter for Android,Aaa tydac! paket byU trlalu baik utk sgla harga promosi 😍😭 mngejutkan serius! biasanya pake AS beli kuota 75k cmn d… https://t.co/h449sbpEq7,positif
2020-10-28 01:10:10+00:00,Twitter Web App,ANJRIT BYU ADA KUOTA 50GB,positif
2020-10-28 00:53:38+00:00,Twitter for Android,beli byu atau 3 yg 117gb??? https://t.co/Kto6DnZNU6,netral
2020-10-28 00:29:14+00:00,Twitter for Android,ayo gengs yang anak byU ada 50gb 100k hari ini doang https://t.co/6gCOSGklBt,positif
2020-10-28 00:28:52+00:00,Twitter Web App,"(( Anjrit byu promo terus, ngapain malah no tsel yg gua daftarin ke kemendikbud jnck. ))",positif
2020-10-28 00:28:10+00:00,Twitter for iPhone,Ga kerasa ya kita udah selama ini barengan terus @byu_id https://t.co/rJ0q1DHRiG,positif
2020-10-28 00:12:19+00:00,Twitter for Android,Bisa-bisanya ngeluarin promo dadakan @byu_id alias baru kemarin isi kuota 😭,netral
2020-10-28 00:08:38+00:00,Twitter for Android,"Nindy, saya mau tanya dong saya kan pakai paket unlimited 1,5 mbps nih skrng mau beli promo long wiken apakah kecep… https://t.co/c5jlDBzRY0",netral
2020-10-27 23:51:13+00:00,Twitter for Android,Malah masuk angin 😔,irrelevant
2020-10-27 23:46:45+00:00,Twitter for Android,"knp si tiap bayar byu pake gopay gapernah bisa? 
saldo gopay aing gapernah kepake ini 😭😭",negatif
2020-10-27 23:39:28+00:00,Twitter for Android,"Alhamdulillah dan Terimakasih, kuota @Kemendikbud_RI sudah masuk, tapi jujur buat saya kurang kepake, apalagi kuota… https://t.co/DAVWBKk8in",positif
2020-10-27 23:38:05+00:00,Twitter for Android,Wow @byu_id promo paket long weekendnya sangat menggiurkan sekali 😍,positif
2020-10-27 23:28:18+00:00,Twitter for Android,"Aseek @byu_id 50gb, kenyang2 dah ini https://t.co/RoG9OI6p2P",positif
2020-10-27 23:17:21+00:00,Twitter for Android,"Pgn beli paketan byu yg 50gb, tp kemarin udh beli paketan hue",netral
2020-10-27 22:56:15+00:00,Twitter for Android,"Tiba2 nongol iklan byu di TL.
Ini apa gara2 kemaren bilang kalau selama PK mau switch ke byu dulu yak 🤣",irrelevant
2020-10-27 22:45:59+00:00,Twitter for Android,By.u beneran dong 100rb dapet 50gb @byu_id 👀 tp sayang bgt disini pasti aja kalo malem lemotnyaa itu trs blm bisa connect buat app lain.,positif
2020-10-27 22:30:09+00:00,Twitter for Android,"Tolong lah @byu_id kalo promo jangan dadakan, kan saya jadi beli paket 2 kali",netral
2020-10-27 22:23:51+00:00,Twitter for Android,Min @byu_id paket yg 50gb ini berlaku untuk brp hari ya https://t.co/pkhyQ98laP,netral
2020-10-27 21:45:14+00:00,Twitter for iPhone,Gk ad yg khilaf gto buat isiin paketku? promo menarik di tanggal tua @byu_id 😤😤 https://t.co/VeH5tERWFu,netral
2020-10-27 20:29:02+00:00,Twitter for Android,Dapetin paket spesial 100k 50GB buat nemenin long weekend mu di sini dan dapetin tambahan kuota 2GB! Klik di sini:… https://t.co/Eztg3uxia8,positif
2020-10-27 20:26:24+00:00,Twitter for Android,Klo @smartfrenworld ga rubah konsep midnight bakal kegusur sama @byu_id. #JanganPelit,netral
2020-10-27 20:04:58+00:00,Twitter for Android,"#AnakbyU @byu_id dari kmrn"" begini trus padahal sinyal lancar https://t.co/nWehslMeeQ",negatif
2020-10-27 19:58:38+00:00,Twitter for Android,"Cuma bisa dibeli tanggal 28 hari ini, 50gb 100ribu sebulann. Iloveyou Nindy❤️❤️ @byu_id https://t.co/3CVJGN3zWo",positif
2020-10-27 19:28:50+00:00,Twitter for iPhone,"Kuota aman terus, thanks @byu_id https://t.co/5EfUzZMXiN",positif
2020-10-27 19:17:38+00:00,Twitter Web App,"Ga nyesel jadi #AnakbyU 
Udah hampir 10 bulan pake by.U, selalu puas dengan harganya yang pas dikantong dan ga peli… https://t.co/NWwdwOzMTf",positif
2020-10-27 18:08:34+00:00,Twitter for iPhone,SUMPAH INI BRP HARI MIN DHHRJEJSKS @byu_id https://t.co/oVLUNwD2Fu,netral
2020-10-27 17:25:32+00:00,Twitter for Android,KENAPA CUMA 1 HARI DOANG SIH PROMONYA??? PERPANJANG DONG 2-3 HARI PLEASE @byu_id https://t.co/gbu9dOODuc,negatif
2020-10-27 17:19:12+00:00,Twitter for Android,whaha ternyata ini ya kuota staycation yg ditunggu-tunggu teh😅😂 @byu_id https://t.co/5HOk7d2D8L,positif
2020-10-27 17:15:41+00:00,Twitter for Android,"nindy @byu_id jaringannya lagi eror yaa? udah sejam ga bisa bisa,ini aja harus nunggu, aku dom sulawesi nindy, pagi… https://t.co/RswpuxjVeo",negatif
2020-10-27 17:05:33+00:00,Twitter for Android,bisa bisanya trendingnya beginu. skip byU https://t.co/eZvLeLmC5x,netral
2020-10-27 16:31:47+00:00,Twitter for iPhone,Cara daftar aktivasi kartu @byu_id gimana sih ?? Perasaan nik sama no kk udah betul malah ga sabi sabi,netral
2020-10-27 16:02:32+00:00,Twitter for Android,hey @BYU topping ig udh jele jgn lah topping twitter ikutan jele 😠😭,negatif
2020-10-27 15:30:23+00:00,Twitter for Android,"Beli paket data 50k tapi paketnya ga masuk"". Dasar @byu_id",negatif
2020-10-27 15:23:30+00:00,Twitter for Android,"Apansi udah wifi gangguan, by. U lemot bgt kenapaaa biasanya ga kek gini 😭😭😭 @byu_id",negatif
2020-10-27 15:06:00+00:00,Twitter for Android,"byu 2mbps kalo ujan jelek bgt astrala. ingin join kelas online jd gabisa krn ke leave sendiri trs:"") sebel aing",negatif
2020-10-27 14:54:49+00:00,Twitter Web App,"Udah butut  jaringan @byu_id  menjelang 4hari, giman ini? pas speed test kecepatannya buat darah tinggi, balik lagi aj  ke  @3CareIndonesia",negatif
2020-10-27 14:34:49+00:00,Twitter for Android,ternyata buat dirumah lebih bagus tri drpd byu,negatif
2020-10-27 14:33:16+00:00,Twitter for Android,Koneksi nya bikin emosi @Telkomsel @TelkomCare @byu_id,negatif
2020-10-27 14:15:01+00:00,Twitter for iPhone,"Mantepp bgt @byu_id streaming film gaada bufferingnya, pake 1,5Mbps dowank😭😭😭 https://t.co/EMFXqW0Yk3",positif
2020-10-27 13:57:44+00:00,Twitter for Android,"Nindy, cek DM @byu_id",netral
2020-10-27 13:49:25+00:00,Twitter for iPhone,ini kenapa hari ini kok jaringan bapuk bgt ya aseli ? @byu_id padahal LTE juga 😑,negatif
2020-10-27 13:44:04+00:00,Twitter for Android,astaga byu lagi ampas banget jaringannya buat line aja pending,negatif
2020-10-27 13:20:54+00:00,Twitter for Android,"Min saya punya keluhan, beli kuota pembayaran sukses kuotanya gak masuk @byu_id",negatif
2020-10-27 13:11:17+00:00,Twitter for Android,Gek kon kepiye meneh iki.,irrelevant
2020-10-27 12:49:14+00:00,Twitter for iPhone,byu lg diskon apa gmn ya,netral
2020-10-27 12:41:33+00:00,Twitter for iPhone,"Hi @byu_id tolong perbaiki jaringan di Kebun tebu,Lampung Barat.karena semenjak hujan lebat seminggu yang lalu jari… https://t.co/ZCBXDyK3Nv",negatif
2020-10-27 12:40:31+00:00,Twitter for Android,"Dari byu balik lagi tsel, tetep aja sinyalnya butut. Ternyata bukan providernya, rumah ku aja yg emang terlalu plosok.",netral
2020-10-27 12:36:41+00:00,Twitter for Android,Jaringan @byu_id terimakasih buat saya gak nyaman https://t.co/BdNChZ1R9r,negatif
2020-10-27 12:34:41+00:00,Twitter for Android,"Pengen pasang internet :""(, bakal worth ga ya? Testimoni dong, speed indohime dibanding provider simcard hp, lebih… https://t.co/e90gDU7sqQ",netral
2020-10-27 12:27:10+00:00,Twitter Web App,"banyak banget promo @byu_id :(
sampe bingung pilih yang mana..",positif
2020-10-27 12:24:52+00:00,Twitter for Android,"Nindyyyyy @byu_id .... 
Jaringanku kenapaaaa :((((",negatif
2020-10-27 12:19:46+00:00,Twitter Web App,Kalian ada yang pake provider byu ga? Ngerasa boros banget ga si?,negatif
2020-10-27 12:06:38+00:00,Twitter for Android,"Cieee, yang udah pada gak sabar ketemu long weekend besok🤭

Buat nemenin kamu selama liburan di rumah, kita udah si… https://t.co/NMBJSm9H09",positif
2020-10-27 12:03:45+00:00,Twitter for iPhone,Baik bener dah byu ni tiap kuota abis mo beli pasti ada aja gratesan,positif
2020-10-27 11:59:55+00:00,Twitter for Android,"mabok bca au, sprtinya sdh hrs stop😣",irrelevant
2020-10-27 11:59:10+00:00,Twitter for Android,"min @byu_id, cek dm yes.",netral
2020-10-27 11:41:46+00:00,Twitter for Android,cek DM dong min😙 @byu_id,netral
2020-10-27 11:19:16+00:00,Twitter for Android,"Wow, akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya. Pesen SIM card-nya di… https://t.co/ypN4cO7NlQ",positif
2020-10-27 11:13:43+00:00,Twitter for Android,"Rumahku mati lampu dan otomatis WiFi juga mati. Kaget kok masih bisa internetan padahal perasaan paket gk ada, tern… https://t.co/9KbHTPGrS5",positif
2020-10-27 11:13:08+00:00,Twitter for Android,jd makin cinta sama @byu_id 🥰🥰🥰🥰 https://t.co/fnGNhHP6gN,positif
2020-10-27 11:12:59+00:00,Twitter for Android,"Jam terbang memang ga bisa bohong. 
Kemarin DM CS @byu_id dan @Telkomsel untuk menyampaikan keluhan (DM byU pake ak… https://t.co/We472l2Hai",netral
2020-10-27 11:05:38+00:00,Twitter Web App,"Sebulan pakai unlimited kuota @byu_id cuma habis segini, kalo diitung mending beli 25GBx2 sih, lebih murah 🤔 https://t.co/JGYORzn4O6",netral
2020-10-27 11:01:01+00:00,Twitter for Android,guys kalian yg pake byu pernah isi pulsa di shopee ga?,netral
2020-10-27 10:26:51+00:00,Twitter Web App,"Min @byu_id, tolong bales dm ku ya",netral
2020-10-27 10:26:30+00:00,Twitter for Android,Ngakak banget 😭😭 https://t.co/wnYWNGXTyM,irrelevant
2020-10-27 10:03:49+00:00,Twitter for iPhone,gabisa beli paket yg ini?:( @byu_id https://t.co/BdwR3Cr5Y6,negatif
2020-10-27 09:58:59+00:00,Twitter for Android,"nanti malm seminar online pertama q menggunakan zoom. biasa pake gmeet, pake zoom masi bengong. mana yg ngadain byu… https://t.co/3FfCsBf2Fv",netral
2020-10-27 09:58:54+00:00,Twitter for Android,"Bismillah ByU
Harapan: No Lost Signal
Tujuan: Anti AFK club",positif
2020-10-27 09:57:32+00:00,Twitter for Android,Perkenthiran ini,irrelevant
2020-10-27 09:41:04+00:00,Twitter for Android,Maaf kelepasan @byu_id https://t.co/RDbrZQll4D,netral
2020-10-27 09:35:39+00:00,Twitter for Android,"halo min @byu_id
gimana ini, katanya sayang tapi kok ngapusi

sido sayang ora? https://t.co/QTbTdqkxjP",negatif
2020-10-27 09:08:01+00:00,Twitter for Android,"Asyiiiikk... Setelah update aplikasi, paket 50rebu pelanggan lama juga berubah dan ada tambahan kuota, thanks berat… https://t.co/pmaCm4MKHW",positif
2020-10-27 09:01:38+00:00,Twitter for Android,"keren bnget akdhskd deen aku bayu,,, byu doang ihh krenn",irrelevant
2020-10-27 08:58:54+00:00,Twitter Web App,ni gmn si mksdnya @byu_id poto ama caption beda beda?? yg bner yg mana?? kalo iya 10rb aku beli https://t.co/ZagejOlImN,negatif
2020-10-27 08:28:42+00:00,Twitter for Android,"Min @byu_id kok aplikasi blm ada yg sesuai iklan, 20rb 10gb 10 hari?",netral
2020-10-27 07:51:55+00:00,Twitter for Android,Gluduk nya serem ☹️,irrelevant
2020-10-27 07:51:21+00:00,Twitter for iPhone,"lemot bener brou akhir2 ini, mentang2 uda rame yaaa @byu_id",negatif
2020-10-27 07:38:51+00:00,Twitter for Android,jd uh ga si hdeh😾,irrelevant
2020-10-27 07:37:09+00:00,Twitter for Android,"Udah beli quota byu, taunya dapet bonus quota 5GB anjir",positif
2020-10-27 07:28:06+00:00,Twitter for Android,"Minn baiiii @byu_id kuota youtubeku kenapa ga bisa dipakek ya??
Ini baru beli tapi buat buka youtube ga bisaa..",negatif
2020-10-27 06:37:31+00:00,Twitter for iPhone,Admin @byu_id anak lama kok gak dapet kuota 10 gb + cuan 5 gb seharga 50 ribu?? Itu promo buat anak baru aja ya??,netral
2020-10-27 06:25:22+00:00,Twitter for Android,"Abis ngisi 20, gagal sekali dan coba lagi, jadi berkurangnya 20, eh di apk nambah 40. Halal ga ni min @byu_id… https://t.co/s0KGS8oEUV",netral
2020-10-27 06:20:40+00:00,Twitter for iPhone,Pake ios diisi @byu_id juga berasa kentang,negatif
2020-10-27 06:20:26+00:00,Twitter for Android,Suka gedeg tapi tetep aja dikasi reward. Makasi ya @byu_id https://t.co/0QHBUfsSDf,positif
2020-10-27 05:49:50+00:00,Twitter for Android,Aww terimakasih 9 bulan nya @byu_id https://t.co/qt5f4AjHB4,positif
2020-10-27 05:43:09+00:00,Twitter for Android,Pake 3 no signal byu 1 bar doang mana naek turun aku lagi kulon heh,negatif
2020-10-27 05:39:47+00:00,Twitter for Android,ga bisa caper anjir ueueueue,irrelevant
2020-10-27 05:38:00+00:00,Twitter for Android,Akhirnya minum boba lagu ueueueueee https://t.co/LjnCXVWGLL,irrelevant
2020-10-27 05:32:36+00:00,Twitter for iPhone,ku mlu ngjak misel mtualan sdgkan dn ku byu gledek😔💔 klo dia ktawa gmnhh😞,irrelevant
2020-10-27 05:20:13+00:00,Twitter for Android,Tertarik cobain byu yg 140rb unlimited 2 MBPS tapi kok liat komenan di fb banyak yg ngeluh lelet. Jadi ragu mau beli.,netral
2020-10-27 05:08:17+00:00,Twitter for Android,"PIPIPIPIP PAKETAN BARU~

Gimana paketan Yang Bikin Makin amAN JAYa 2 Mbps nya? Jadi makin nyaman gak? Buat yang nan… https://t.co/4EAQ3AuCiZ",positif
2020-10-27 04:46:28+00:00,Twitter for Android,makasi @byu_id kouta 2mb 140k sebulannya GAK guna ☺️ lemot banget cuy ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️ https://t.co/BIrVT6j8HW,negatif
2020-10-27 04:27:01+00:00,Twitter for Android,"Aku beli topping YouTube sama viu tapi kok yang kepake tetap kuota utama pas buka apk ini, terutama pas nonton di v… https://t.co/kAM6Kho4n7",negatif
2020-10-27 04:01:19+00:00,Twitter for iPhone,"Dikasih kado jadian 3bulan. Makasih yaa, byu ku sayang. https://t.co/JHI3hUQUSB",positif
2020-10-27 03:23:27+00:00,Twitter for iPhone,"Telkomsel, byu, three, xl, smartfreen, indosat, indihomo bad bngt di lokasi gua anjir",negatif
2020-10-27 02:54:29+00:00,Twitter for Android,sumpah byu gaada jaringan samsek anjir kenapaaaaa,negatif
2020-10-27 02:53:52+00:00,Twitter for Android,"Canggih ya mase @byu_id , bener2 sesuai kebutuhan. https://t.co/Y1OO7LIEd7",positif
2020-10-27 02:47:37+00:00,Twitter for Android,sayang bgt sama @byu_id 🤩🤲🏻 https://t.co/NmrVnh32PY,positif
2020-10-27 02:44:31+00:00,Twitter Web App,Kenapa ya nin kuota youtube ku ga bisa dipakai? Setiap akses selalu buffering :( @byu_id,negatif
2020-10-27 01:44:05+00:00,Twitter for iPhone,"sumpah jaringan by.u ngajak gelud pagi pagi, gabisa daring anjir @byu_id",negatif
2020-10-27 01:26:17+00:00,Twitter for iPhone,Rasanya jadi sales @byu_id deh karena temen2 nanya paketan paling murah dan enak apa buat WFH 🤣🤣🤣,netral
2020-10-27 00:58:50+00:00,Twitter for iPhone,KUOTA BYU PENOLONGKU HUA,positif
2020-10-27 00:41:13+00:00,Twitter Web App,Sinyal @Telkomsel  @byu_id  uda 3 hari kualitas butut di sini. Masa pingnya sampe 1000🤮🤮🤮,negatif
2020-10-26 19:17:12+00:00,Twitter for Android,Tri yg unlimited napa makin lemot si jingan 😭 makin mahal makin lemot apa gaya coba😐 lama2 pindah ke byu ni,positif
2020-10-26 18:59:45+00:00,Twitter for Android,"Min @byu_id, akhir-akhir ini kenapa sih pingnya kok ngga karu-karuan? Naik-turun terus :(",negatif
2020-10-26 16:16:20+00:00,Twitter for iPhone,Sumpah byu lemot e ratoto :(,negatif
2020-10-26 15:38:33+00:00,Twitter for Android,Kecepatan yang sama dgn byu unlimited alias nyesel sih beli paket tsel untung promo☹️ https://t.co/oqcuCcfqtM,netral
2020-10-26 15:33:33+00:00,Twitter for Android,KUOTA BYU NYA ABIIIS😭😭😭😭 tapi kuota pelajarnya masih 43gb 😭😭😭😭😭😭😭👎🏻 https://t.co/AqlR2TC1bh,negatif
2020-10-26 15:29:13+00:00,Twitter for iPhone,Byu kok sinyalnya makin sini makin bagus banget yaa😒,positif
2020-10-26 15:13:35+00:00,Twitter for Android,Kek design @byu_id https://t.co/zW07aYgOig,netral
2020-10-26 15:09:48+00:00,Twitter for Android,Nek iki tenan. https://t.co/MXgnmUh9yc,irrelevant
2020-10-26 15:00:58+00:00,Twitter for Android,Pen langganan byu tapi sinyal tidak mendukung :),netral
2020-10-26 14:39:56+00:00,Twitter for Android,Min ini dapat kuota 9 bln byu kok gk bisa di pakai buat internet ya ? Sama kuota ig juga masih gk bisa di pakai… https://t.co/bWm80uIrmA,negatif
2020-10-26 14:30:58+00:00,Twitter for Android,Saya coba nonton youtube pakai kualitas 720p ternyata bisa tidak buffering. Mantap @byu_id tolong dipertahankan pak… https://t.co/f8XIrwG4oP,positif
2020-10-26 13:58:04+00:00,Twitter for Android,"LEMOT BANGET, PADAHAL 4G @BYU @byu_id https://t.co/Mz2Beo2pCR",negatif
2020-10-26 13:45:27+00:00,Twitter for iPhone,Ini by. U kenapa kalo mati lampu sinyalnya ikutan mati ??!!?? @byu_id :( :( aku kirim ini gagal terus ntah ini kekirim ato nggak,negatif
2020-10-26 13:44:16+00:00,Twitter for Android,min cek dm dong @byu_id,netral
2020-10-26 13:39:08+00:00,Twitter for Android,"Permisi admin, Kenapa akhir² ini signal lemot banget yah ? Mau komplan lewat pesan juga gak ke kirim²  @byu_id",negatif
2020-10-26 13:32:56+00:00,Twitter for Android,"jaringan bersalah apa gimana nih?? @byu_id cek dm, tolong",negatif
2020-10-26 13:28:39+00:00,Twitter for Android,"𝙸𝚔𝚞𝚝𝚒 𝚔𝚊𝚝𝚊 𝚑𝚊𝚝𝚒 𝚖𝚞, 𝚝𝚊𝚙𝚒 𝚙𝚊𝚜𝚝𝚒𝚔𝚊𝚗 𝚔𝚊𝚞 𝚓𝚞𝚐𝚊 𝚙𝚊𝚔𝚊𝚒 𝚘𝚝𝚊𝚔 𝚖𝚞 😊😊",irrelevant
2020-10-26 13:20:04+00:00,Twitter for Android,Saya adalah apa yang anda pikirkan. Jika anda berfikir saya baik maka baiklah saya. Jika anda berfikir saya buruk m… https://t.co/U7WT8LPDpK,irrelevant
2020-10-26 13:08:22+00:00,Twitter Web App,Daftar Harga Paket Internet by.U https://t.co/kI2k0tro3e #androbuntu #byu #internet https://t.co/BRB7PDN1Wx,netral
2020-10-26 13:07:47+00:00,Twitter for Android,"Nama saya r, tinggal di goa. Makasi telkomsel.

Btw sebelahnya tu byu, dan juga 11-12.

Tolong kalo ada duit lebih,… https://t.co/30wgJdkftI",irrelevant
2020-10-26 13:07:17+00:00,Twitter for Android,Payah bgt jaringan @byu_id leleeet bgt  tiap malem,negatif
2020-10-26 12:46:34+00:00,Twitter for Android,byu jelek bgt najis malem ini,negatif
2020-10-26 12:38:03+00:00,Twitter for Android,"Saya rasa kok, byu semakin hari makin sama aja kaya indihoam, mengecewakan titik.",negatif
2020-10-26 12:36:35+00:00,Twitter for Android,"Admin @byu_id jahat ih :(((
Udah mah abis dighosting orang, ama admin dijawab gini :"") https://t.co/9mMpV3inNL",negatif
2020-10-26 12:34:37+00:00,Twitter for Android,"Iye kali ini baru beli kuota @byu_id yang sukasuk 10GB, 5 MENIT kesedot jd 5 GB, kenceng banget sedotan lau..",negatif
2020-10-26 12:22:41+00:00,Twitter for Android,Di ds kalipapan kec negeri agung kab way kanan lampung tolong di tambah kapasitas bts nya kalau malem looooding lam… https://t.co/rnYkpy6Yzp,negatif
2020-10-26 12:21:36+00:00,Twitter for Android,Nanya di live chat dari hari apa ga ada tanggepan sama sekali hehe 🙃 @byu_id https://t.co/g5e1ibwfQC,negatif
2020-10-26 12:05:17+00:00,Twitter for Android,Rasanya ...........,irrelevant
2020-10-26 11:37:07+00:00,Twitter for iPhone,Byu asu lemot bgt,negatif
2020-10-26 11:33:14+00:00,Twitter for iPhone,Kepo 😂🤣 @byu_id https://t.co/T8tOGMnE1J,netral
2020-10-26 11:30:50+00:00,Twitter for Android,"Wow, akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya. Pesen SIM card-nya di… https://t.co/Dlkhc6Nvl6",positif
2020-10-26 11:23:52+00:00,Twitter for Android,"Halo @byu_id , lagi gangguan ya ? Ini saya pake zoom meeting sudah disconecting sebanyak 4 kali dalam jeda 15 menitan 😠",negatif
2020-10-26 11:19:51+00:00,Twitter for Android,Hebat bgt kalian @Telkomsel @byu_id sampe gk ada bar sinyalnya sama sekali :) https://t.co/7CYA79jN9g,positif
2020-10-26 10:58:32+00:00,Twitter for Android,"Ini ak sama byu, tp byu wkt hd mingyu https://t.co/YysgjMjbyg",netral
2020-10-26 10:37:01+00:00,Twitter for Android,Byu kenapa si kek ee,negatif
2020-10-26 10:10:24+00:00,Twitter for Android,"Ini nomor gua @byu_id kok internet nya macet sih, padahal kuota masih aman",negatif
2020-10-26 10:03:35+00:00,Twitter for Android,Bacot kamu @byu_id. Udah kebanyakan fitur aneh aja alias bloated. https://t.co/mtm2z4CblE,negatif
2020-10-26 09:57:17+00:00,Twitter for Android,"Min @byu_id, biar dapet ini caranya gmn? Cek di app ga ada paketan yg ini. https://t.co/QFI0Bwa3IP",netral
2020-10-26 09:13:20+00:00,Twitter for Android,Kakak saya beli kuota youtube 10 GB tapi gak bisa dipake sama sekali. Jadi akhirnya dia minta hotspot saya buat you… https://t.co/5TZwl58dTM,negatif
2020-10-26 09:08:41+00:00,Twitter for iPhone,gangerti saya udah isi pulsa tp kenapa gabisa dipake nelpon? memang pulsanya bisa dipake buat apa aja? @byu_id,negatif
2020-10-26 09:07:23+00:00,Twitter for iPhone,Beli kuota toping YouTube tapi ko gak bisa buka YouTube sama sekali ya? @byu_id https://t.co/IgJtJ59YDF,negatif
2020-10-26 08:57:51+00:00,Twitter for iPhone,"Halo @byu_id , boleh dooong dm saya dibalas. Katanya biar akrab 😉",netral
2020-10-26 08:56:27+00:00,Twitter for Android,Pada punya dendam kesumat banget sama pak boss 😂 https://t.co/ICDbFVLkPf,irrelevant
2020-10-26 08:29:44+00:00,Twitter for Android,byu lemot bgt masa download Drakor 80mb 1jam,negatif
2020-10-26 08:14:42+00:00,Twitter for Android,"Mulai tertarik byu 2mbps, tapi harga 140k.

Kebutuhan ndiri aslinya 50gb cukup sebulan, dan dah ada paketannya telk… https://t.co/wXOjxrIXCG",netral
2020-10-26 07:56:28+00:00,Twitter for Android,kasian misel kedinginan,irrelevant
2020-10-26 07:46:36+00:00,Twitter for Android,"Gokil Kepo Gaul 🤣
@byu_id https://t.co/wBmSyFpa73",netral
2020-10-26 06:37:29+00:00,Twitter for iPhone,Bagus ga speednya? @byu_id https://t.co/HGvTiqnGNj,netral
2020-10-26 06:01:45+00:00,Twitter for Android,Gak ada niatan bikin ini buat anak lama min? Ayo dong.. @byu_id https://t.co/pQTQyv9dEY,netral
2020-10-26 06:00:12+00:00,Twitter for Android,Aaaa syukaaa terimakasih @byu_id https://t.co/1WWKDumqQv,positif
2020-10-26 05:54:35+00:00,Twitter for Android,"Sweet banget sih @byu_id ngucapin anniv 6 bulan kita sekaligus kasih kuota😍
Tau aja akhir bulan lagi krisis 🤣 https://t.co/4UtyqpPEHL",positif
2020-10-26 05:51:17+00:00,Twitter for Android,"DISKO RETRO HADIR LAGI!!📢

Gaes, masih inget kan sama Disko Retro-nya by.U? Nah, di kelas online yang kedua ini, ki… https://t.co/idfZza45DH",irrelevant
2020-10-26 05:44:56+00:00,Twitter for Android,byu ada apa deh kok jadi lemot pisan :(,negatif
2020-10-26 05:29:40+00:00,Twitter for Android,min adain topping buat telegram dong @byu_id,netral
2020-10-26 04:47:47+00:00,Twitter for Android,Kuota byu yg unlimited 2mbps bisa di hotspotin ke laptop ga si?,netral
2020-10-26 04:26:56+00:00,Twitter for Android,"whaha pake APN dari yutube, jaringan byu jadi aga stabil lah! https://t.co/PBxnZ82VLv",positif
2020-10-26 03:21:22+00:00,Twitter for Android,"Baik banget sih, kamu @byu_id 💙 https://t.co/oCqDqGTxpz",positif
2020-10-26 03:07:19+00:00,Twitter for Android,"Gila udah dpt segitu malah eror, byu goblok cok https://t.co/0Yedgrlaj4",negatif
2020-10-26 02:59:13+00:00,Twitter for Android,"Selamat pagi @byu_id... @Telkomsel...
Semoga lekas sembuh ya sinyalnya ❤",negatif
2020-10-26 02:37:25+00:00,Twitter for Android,dengan kamu diajak ngomong tapi gamau nyaut juga gabakal bikin dia balik kerumah sendiri,irrelevant
2020-10-26 02:19:56+00:00,Twitter for Android,Sial byu ngaco bgt,negatif
2020-10-26 02:18:10+00:00,Twitter for Android,"katanya DM biar akrab @byu_id Ehh di DM malah gak dibales, hilih bilang aja biar gak ketahuan publik masalahnya",negatif
2020-10-26 00:30:33+00:00,Twitter for iPhone,Terima kasih @byu_id yg udah buat kuota untuk mengisi kegabutan ku di rumah☺️,positif
2020-10-25 23:28:15+00:00,Twitter for Android,"Heran knapa ya gue kalo maen twitter pake @XLAxiata_Tbk kaya sehari bisa abis 1-2gb, pake @byu_id seminggu g sampe… https://t.co/1901WyW9Ol",positif
2020-10-25 22:20:38+00:00,Twitter for Android,"wooyyy admiiin @byu_id 
pertanyaan saya belom dijawab2 juga sampe sekarang !!!!!! 😠

bisa gak nomor ByU transfer pu… https://t.co/2YgMueLwf8",negatif
2020-10-25 21:46:18+00:00,Twitter for Android,Cuma @byu_id yg provider slow respon ama pelayanan customer nya hebat sekali... Dri jam 1mlm ampe skrang gk di resp… https://t.co/xMEjw3eoTA,negatif
2020-10-25 21:32:50+00:00,Twitter Web App,"personal hotspot @byu_id lebih cepat dibanding ngeupload pake internet wifi Indihome :( 

siapa tahu by.u mau buat… https://t.co/63YWPBv7qf",positif
2020-10-25 16:39:46+00:00,Twitter for Android,"YaAllah emang takdir yakan. ByU ada gratisan kuota kemaren, eh ga ke notice :((",netral
2020-10-25 16:26:48+00:00,Twitter for Android,"Se gak jelasnya gue, byu itu paling gak jelas",irrelevant
2020-10-25 15:49:17+00:00,Twitter for Android,Kenapa lagu nya ini 🥺🥺,irrelevant
